0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,sim_times,num_qubits_info,num_gates_info,num_params_info,circuit_depth_info,num_qubits_after_transpile,date,state_0000,state_0001,state_0010,state_0011,state_0100,state_0101,state_0110,state_0111,state_1000,state_1001,state_1010,state_1011,state_1100,state_1101,state_1110,state_1111
1.0,1.5707964,9.570167e-05,0.00014637652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.570167e-05,0.00014637652,0.00013595427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,9.570167e-05,0.00014637652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.570167e-05,0.00014637652,0.0076554613,3.0,0.0,0.00018447613,9.5722e-05,0.0076554613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00018447613,9.5722e-05,0.004683603,3.0,0.0,0.00011548704,6.955538e-05,0.004683603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011548704,6.955538e-05,0.013498121,3.0,0.0,0.00020219285,6.508512e-05,0.013498121,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,9.570167e-05,0.00014637652,0.0094,5.0,0.0,0.00018447613,9.5722e-05,0.0124,5.0,0.0,0.00011548704,6.955538e-05,0.0148,5.0,0.0,0.00020219285,6.508512e-05,0.0142,1.2317450046539307,4,9,0,5,4,2021-11-15 00:00:00,0.4751,0.0054,0.0069,0.0035,0.0091,0.0003,0.0003,0.0082,0.0086,0.0002,0.0004,0.0095,0.0025,0.0069,0.0087,0.4544
1.0,1.5707964,0.00020705415,0.00014637652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00020705415,0.00014637652,0.00013595427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00020705415,0.00014637652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00020705415,0.00014637652,0.0076554613,3.0,0.0,0.00018447613,9.5722e-05,0.0076554613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00018447613,9.5722e-05,0.004683603,3.0,0.0,0.00011548704,6.955538e-05,0.004683603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011548704,6.955538e-05,0.013498121,3.0,0.0,0.00020219285,6.508512e-05,0.013498121,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00020705415,0.00014637652,0.0094,5.0,0.0,0.00018447613,9.5722e-05,0.0124,5.0,0.0,0.00011548704,6.955538e-05,0.0148,5.0,0.0,0.00020219285,6.508512e-05,0.0142,0.6942355632781982,4,9,0,5,4,2021-11-15 06:00:00,0.4698,0.0045,0.0051,0.0037,0.007,0.0003,0.0003,0.0092,0.0076,0.0002,0.0001,0.0109,0.002,0.0065,0.0077,0.4651
1.0,1.5707964,0.00015934066,0.00013591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00015934066,0.00013591569,9.6583826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00015934066,0.00013591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00015934066,0.00013591569,0.0076554613,3.0,0.0,0.00021270783,0.000117822805,0.0076554613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00021270783,0.000117822805,0.004683603,3.0,0.0,0.00011548704,6.7933724e-05,0.004683603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011548704,6.7933724e-05,0.013498121,3.0,0.0,0.00012009859,6.201502e-05,0.013498121,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00015934066,0.00013591569,0.0066,5.0,0.0,0.00021270783,0.000117822805,0.0093,5.0,0.0,0.00011548704,6.7933724e-05,0.0168,5.0,0.0,0.00012009859,6.201502e-05,0.0173,1.2685067653656006,4,9,0,5,4,2021-11-15 12:00:00,0.4654,0.0037,0.0025,0.0023,0.0128,0.0003,0.0003,0.0131,0.01,0.0002,0.0003,0.0068,0.0018,0.0067,0.0055,0.4683
1.0,1.5707964,0.00018745138,0.00013591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00018745138,0.00013591569,9.6583826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00018745138,0.00013591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00018745138,0.00013591569,0.0076554613,3.0,0.0,0.0002577472,0.000117822805,0.0076554613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0002577472,0.000117822805,0.0047411914,3.0,0.0,0.00011548704,6.7933724e-05,0.0047411914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011548704,6.7933724e-05,0.014490851,3.0,0.0,0.00015797574,6.201502e-05,0.014490851,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00018745138,0.00013591569,0.0066,5.0,0.0,0.0002577472,0.000117822805,0.0093,5.0,0.0,0.00011548704,6.7933724e-05,0.0168,5.0,0.0,0.00015797574,6.201502e-05,0.0173,0.626011848449707,4,9,0,5,4,2021-11-15 18:00:00,0.4744,0.0048,0.0044,0.0032,0.0111,0.0002,0.0004,0.0129,0.0072,0.0002,0.0002,0.0084,0.0028,0.0053,0.0069,0.4576
1.0,1.5707964,0.00018745138,0.00013591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00018745138,0.00013591569,9.6583826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00018745138,0.00013591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00018745138,0.00013591569,0.009818616,3.0,0.0,0.0002577472,0.000117822805,0.009818616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0002577472,0.000117822805,0.0047411914,3.0,0.0,0.00011548704,6.7933724e-05,0.0047411914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011548704,6.7933724e-05,0.014490851,3.0,0.0,0.00015797574,6.201502e-05,0.014490851,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00018745138,0.00013591569,0.0066,5.0,0.0,0.0002577472,0.000117822805,0.0093,5.0,0.0,0.00011548704,6.7933724e-05,0.0168,5.0,0.0,0.00015797574,6.201502e-05,0.0173,0.6278386116027832,4,9,0,5,4,2021-11-16 00:00:00,0.4642,0.0045,0.0044,0.0038,0.0121,0.0005,0.0004,0.0121,0.009,0.0,0.0002,0.0073,0.0028,0.0079,0.0074,0.4634
1.0,1.5707964,0.00018745138,0.00013591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00018745138,0.00013591569,9.6583826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00018745138,0.00013591569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00018745138,0.00013591569,0.009818616,3.0,0.0,0.0002577472,0.000117822805,0.009818616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0002577472,0.000117822805,0.0047411914,3.0,0.0,0.00011548704,6.7933724e-05,0.0047411914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011548704,6.7933724e-05,0.014490851,3.0,0.0,0.00015797574,6.201502e-05,0.014490851,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00018745138,0.00013591569,0.0066,5.0,0.0,0.0002577472,0.000117822805,0.0093,5.0,0.0,0.00011548704,6.7933724e-05,0.0168,5.0,0.0,0.00015797574,6.201502e-05,0.0173,1.2184312343597412,4,9,0,5,4,2021-11-16 06:00:00,0.4616,0.0045,0.0031,0.0034,0.0125,0.0001,0.0002,0.0122,0.0088,0.0002,0.0001,0.0089,0.0019,0.0062,0.0087,0.4676
1.0,1.5707964,0.00012735304,0.00018271923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00012735304,0.00018271923,9.497813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00012735304,0.00018271923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00012735304,0.00018271923,0.009818616,3.0,0.0,0.0001343825,0.00013590617,0.009818616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001343825,0.00013590617,0.004704339,3.0,0.0,0.0001748181,5.9568618e-05,0.004704339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001748181,5.9568618e-05,0.012944782,3.0,0.0,0.00016905379,4.0664097e-05,0.012944782,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00012735304,0.00018271923,0.0076,5.0,0.0,0.0001343825,0.00013590617,0.0102,5.0,0.0,0.0001748181,5.9568618e-05,0.0373,5.0,0.0,0.00016905379,4.0664097e-05,0.0158,0.5869598388671875,4,9,0,5,4,2021-11-16 12:00:00,0.4467,0.0058,0.0029,0.003,0.0313,0.0002,0.0006,0.0092,0.0097,0.0003,0.0005,0.0097,0.002,0.0067,0.0079,0.4635
1.0,1.5707964,0.00017342399,0.00018271923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00017342399,0.00018271923,9.497813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00017342399,0.00018271923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00017342399,0.00018271923,0.008851177,3.0,0.0,0.0001343825,0.00013590617,0.008851177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001343825,0.00013590617,0.004704339,3.0,0.0,0.0001748181,5.9568618e-05,0.004704339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001748181,5.9568618e-05,0.012944782,3.0,0.0,0.00016905379,4.0664097e-05,0.012944782,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00017342399,0.00018271923,0.0076,5.0,0.0,0.0001343825,0.00013590617,0.0102,5.0,0.0,0.0001748181,5.9568618e-05,0.0373,5.0,0.0,0.00016905379,4.0664097e-05,0.0158,0.6146025657653809,4,9,0,5,4,2021-11-16 18:00:00,0.4606,0.0046,0.0043,0.0025,0.0282,0.0003,0.0002,0.0093,0.0086,0.0002,0.0002,0.0101,0.0015,0.0073,0.0069,0.4552
1.0,1.5707964,0.00017342399,0.00018271923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00017342399,0.00018271923,9.497813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00017342399,0.00018271923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00017342399,0.00018271923,0.008851177,3.0,0.0,0.00020411186,0.00013590617,0.008851177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00020411186,0.00013590617,0.004704339,3.0,0.0,0.0001748181,5.9568618e-05,0.004704339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001748181,5.9568618e-05,0.012944782,3.0,0.0,0.0001742505,4.0664097e-05,0.012944782,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00017342399,0.00018271923,0.0076,5.0,0.0,0.00020411186,0.00013590617,0.0102,5.0,0.0,0.0001748181,5.9568618e-05,0.0373,5.0,0.0,0.0001742505,4.0664097e-05,0.0158,0.605762243270874,4,9,0,5,4,2021-11-17 00:00:00,0.4449,0.0049,0.0036,0.002,0.0307,0.0002,0.0001,0.0097,0.0075,0.0001,0.0003,0.0111,0.0015,0.0077,0.0089,0.4668
1.0,1.5707964,0.00015541044,0.00015456941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00015541044,0.00015456941,0.00011556955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00015541044,0.00015456941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00015541044,0.00015456941,0.008851177,3.0,0.0,0.00018884323,0.00010007744,0.008851177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00018884323,0.00010007744,0.004704339,3.0,0.0,0.0001748181,3.9008184e-05,0.004704339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0001748181,3.9008184e-05,0.012944782,3.0,0.0,7.33144e-05,5.3177242e-05,0.012944782,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00015541044,0.00015456941,0.0073,5.0,0.0,0.00018884323,0.00010007744,0.0135,5.0,0.0,0.0001748181,3.9008184e-05,0.0266,5.0,0.0,7.33144e-05,5.3177242e-05,0.014,1.1957459449768066,4,9,0,5,4,2021-11-17 06:00:00,0.4684,0.0064,0.0067,0.0022,0.0144,0.0001,0.0002,0.0115,0.0058,0.0004,0.0003,0.0119,0.0011,0.0062,0.006,0.4584
