qubit_num,typeT1T2,time,mean,std
10,T1,2023-09-12 13:15:04,95.69962286747712,1.235764860872223
11,T1,2023-09-12 13:15:04,138.89083615950597,2.0445301848436763
12,T1,2023-09-12 13:15:04,140.9851024183304,2.0873464449467796
13,T1,2023-09-12 13:15:04,146.87879567189518,2.2094993960540465
14,T1,2023-09-12 13:15:04,182.6199765245622,3.0001460262274624
15,T1,2023-09-12 13:15:04,nan,1.0
16,T1,2023-09-12 13:15:04,141.74762954945754,2.103013215552658
17,T1,2023-09-12 13:15:04,nan,1.0
18,T1,2023-09-12 13:15:04,115.76496472456031,1.59317378552957
19,T1,2023-09-12 13:15:04,130.9554404689604,1.8851583691340883
20,T1,2023-09-12 13:15:04,133.87013374105734,1.9431645684621317
21,T1,2023-09-12 13:15:04,106.99224796481553,1.4327813048170899
22,T1,2023-09-12 13:15:04,119.52006067617438,1.6637052703546824
23,T1,2023-09-12 13:15:04,125.31306558221112,1.7746548169181353
24,T1,2023-09-12 13:15:04,152.44347115895775,2.3270431782618144
25,T1,2023-09-12 13:15:04,126.34298458298933,1.7946476135114307
26,T1,2023-09-12 13:15:04,78.11181556853076,0.9519568262530587
0,T1,2023-09-12 13:25:33,117.9458012230035,1.6340017381937866
1,T1,2023-09-12 13:25:33,121.77750625681139,1.706634716519024
2,T1,2023-09-12 13:25:33,59.45329586415751,0.6864837806770012
3,T1,2023-09-12 13:25:33,131.4516334828679,1.8949892258022443
4,T1,2023-09-12 13:25:33,91.26910387692806,1.161523471549142
5,T1,2023-09-12 13:25:33,108.65494921952437,1.462699966357991
6,T1,2023-09-12 13:25:33,107.22608652421883,1.4369751985819432
7,T1,2023-09-12 13:25:33,104.97151780871577,1.3967290056749972
8,T1,2023-09-12 13:25:33,253.35980685449232,4.791965889692774
9,T1,2023-09-12 13:25:33,122.29880126460408,1.7166038698218646
10,T1,2023-09-12 13:25:33,92.47957680444414,1.181630427037456
11,T1,2023-09-12 13:25:33,158.94307910505518,2.466996622144514
12,T1,2023-09-12 13:25:33,135.15597403886846,1.9689516389985928
13,T1,2023-09-12 13:25:33,174.86630205272184,2.821613350138439
14,T1,2023-09-12 13:25:33,209.94108104131837,3.6583633546873946
15,T1,2023-09-12 13:25:33,226.26977375506502,4.072493517397937
16,T1,2023-09-12 13:25:33,133.0779639843928,1.927337802077889
17,T1,2023-09-12 13:25:33,38.657365240131774,0.45181100455660445
18,T1,2023-09-12 13:25:33,107.04198044595405,1.4336728773907956
19,T1,2023-09-12 13:25:33,140.18556888149607,2.0709635748432538
20,T1,2023-09-12 13:25:33,132.70584649374337,1.9199190861213218
21,T1,2023-09-12 13:25:33,95.07720710087702,1.2252283699101603
22,T1,2023-09-12 13:25:33,107.04720395599679,1.4337665330824423
23,T1,2023-09-12 13:25:33,118.02178999620703,1.6354310727918442
24,T1,2023-09-12 13:25:33,129.07813949528244,1.8481288119206625
25,T1,2023-09-12 13:25:33,141.97251088497148,2.107641440207608
26,T1,2023-09-12 13:25:33,84.94245465794548,1.0586551557605313
0,T1,2023-09-12 13:32:43,125.59455510122721,1.7801111494195785
1,T1,2023-09-12 13:32:43,142.37463441754372,2.1159263337345213
2,T1,2023-09-12 13:32:43,60.09018803842039,0.6948405299022433
3,T1,2023-09-12 13:32:43,131.47513778505984,1.8954553560238248
4,T1,2023-09-12 13:32:43,91.89882095720682,1.1719668561053858
5,T1,2023-09-12 13:32:43,113.40665953369691,1.5494468049391679
6,T1,2023-09-12 13:32:43,106.27366504569234,1.4199219165894752
7,T1,2023-09-12 13:32:43,99.8354948092069,1.306647493790389
8,T1,2023-09-12 13:32:43,274.70487455731234,5.386101553881154
9,T1,2023-09-12 13:32:43,110.02976224681625,1.4876099318412341
10,T1,2023-09-12 13:32:43,97.61602872768187,1.268422436918513
11,T1,2023-09-12 13:32:43,152.98790352475683,2.3386569735514393
12,T1,2023-09-12 13:32:43,155.69004266294937,2.3965955155715655
13,T1,2023-09-12 13:32:43,167.1845857395702,2.6484876996373896
14,T1,2023-09-12 13:32:43,200.53398326624603,3.4267204280730565
15,T1,2023-09-12 13:32:43,198.81345548348767,3.3849148000992075
16,T1,2023-09-12 13:32:43,133.2603085482396,1.9309768077582887
17,T1,2023-09-12 13:32:43,53.76307224712676,0.6144033561325424
18,T1,2023-09-12 13:32:43,100.73863913651068,1.3223244656519908
19,T1,2023-09-12 13:32:43,150.03637790271222,2.275937066470141
20,T1,2023-09-12 13:32:43,150.10957056955175,2.2774852194525024
21,T1,2023-09-12 13:32:43,84.04892860192751,1.0444345710248701
22,T1,2023-09-12 13:32:43,97.4353882438063,1.2653302923672238
23,T1,2023-09-12 13:32:43,119.23079203608481,1.6582328041501886
24,T1,2023-09-12 13:32:43,123.60874125255647,1.7417467109714013
25,T1,2023-09-12 13:32:43,151.56156000248257,2.308273051454401
26,T1,2023-09-12 13:32:43,78.52552321392747,0.9582850542122324
0,T1,2023-09-12 13:39:49,103.13066238294077,1.3641839333608616
1,T1,2023-09-12 13:39:49,127.52174933607722,1.8176277031045842
2,T1,2023-09-12 13:39:49,60.013782695622716,0.693835081926254
3,T1,2023-09-12 13:39:49,138.67967959604854,2.040230527464011
4,T1,2023-09-12 13:39:49,89.36471525783503,1.1301632362697482
5,T1,2023-09-12 13:39:49,105.2322787328511,1.4013621378347716
6,T1,2023-09-12 13:39:49,104.51566916822387,1.388643311428151
7,T1,2023-09-12 13:39:49,99.08387614535006,1.2936545652632232
8,T1,2023-09-12 13:39:49,247.40115942703673,4.630334756398682
9,T1,2023-09-12 13:39:49,93.72741803761078,1.202497848036282
10,T1,2023-09-12 13:39:49,92.53277618602567,1.1825171843932087
11,T1,2023-09-12 13:39:49,144.9284135633755,2.1688066719163563
12,T1,2023-09-12 13:39:49,162.67116997624444,2.5485431266517597
13,T1,2023-09-12 13:39:49,167.51673450348696,2.6558950856761423
14,T1,2023-09-12 13:39:49,184.6155681397241,3.0467007021193977
15,T1,2023-09-12 13:39:49,205.11007509604843,3.5387588036388395
16,T1,2023-09-12 13:39:49,132.3961296708035,1.9137521482590905
17,T1,2023-09-12 13:39:49,70.56113501111079,0.8396585373557699
18,T1,2023-09-12 13:39:49,93.53202335840189,1.1992209825718048
19,T1,2023-09-12 13:39:49,185.15176083705623,3.0592512255820723
20,T1,2023-09-12 13:39:49,140.31352408965287,2.0735823968135243
21,T1,2023-09-12 13:39:49,83.85683277854429,1.0413875020926064
22,T1,2023-09-12 13:39:49,101.89782940322775,1.3425487834420136
23,T1,2023-09-12 13:39:49,111.68316900832173,1.5177716132498864
24,T1,2023-09-12 13:39:49,135.98020172337337,1.9855442870464692
25,T1,2023-09-12 13:39:49,143.3476633500012,2.1360206094161587
26,T1,2023-09-12 13:39:49,80.21767377263522,0.9843516909860225
0,T1,2023-09-12 13:46:57,111.45474884501037,1.5135915498197163
1,T1,2023-09-12 13:46:57,132.14951700637522,1.90884673833752
2,T1,2023-09-12 13:46:57,60.782757680360625,0.7039903343953148
3,T1,2023-09-12 13:46:57,133.79083187324397,1.9415781342642304
4,T1,2023-09-12 13:46:57,87.88047138545423,1.1059561408553769
5,T1,2023-09-12 13:46:57,109.34020648730423,1.4750966788856408
6,T1,2023-09-12 13:46:57,104.76926581915549,1.393139372046863
7,T1,2023-09-12 13:46:57,96.9027925462812,1.256230215588485
8,T1,2023-09-12 13:46:57,183.79801123258525,3.0275984120670314
9,T1,2023-09-12 13:46:57,105.62751389611377,1.4083954275306105
10,T1,2023-09-12 13:46:57,98.42011491316411,1.282221257138332
11,T1,2023-09-12 13:46:57,154.38403611745886,2.3685309451143217
12,T1,2023-09-12 13:46:57,153.83623831565984,2.3567936388055784
13,T1,2023-09-12 13:46:57,172.3805038401115,2.7651773746490553
14,T1,2023-09-12 13:46:57,200.33995157842853,3.4219970684601115
15,T1,2023-09-12 13:46:57,188.08193040922458,3.128148228125151
16,T1,2023-09-12 13:46:57,132.80095546113813,1.921814261339848
17,T1,2023-09-12 13:46:57,nan,1.0
18,T1,2023-09-12 13:46:57,109.93792296140478,1.4859410995736317
19,T1,2023-09-12 13:46:57,163.36488688061624,2.5638181996595795
20,T1,2023-09-12 13:46:57,153.01478086017116,2.3392308399952397
21,T1,2023-09-12 13:46:57,86.05880184454936,1.0765305802120722
22,T1,2023-09-12 13:46:57,86.02269742797006,1.0759505839501404
23,T1,2023-09-12 13:46:57,115.71239294081319,1.592194202880572
24,T1,2023-09-12 13:46:57,153.13148842728543,2.3417232679908344
25,T1,2023-09-12 13:46:57,123.05112243672808,1.7310278186619787
26,T1,2023-09-12 13:46:57,81.23756123647959,1.0002029176140104
0,T1,2023-09-12 13:54:05,111.45543404042955,1.513604082511945
1,T1,2023-09-12 13:54:05,120.00994170212145,1.6729877890163183
2,T1,2023-09-12 13:54:05,60.080058978202835,0.6947071919971592
3,T1,2023-09-12 13:54:05,141.30542287151266,2.093922692900286
4,T1,2023-09-12 13:54:05,76.28472150675594,0.9242219685035092
5,T1,2023-09-12 13:54:05,112.82634706544054,1.5387548676142524
6,T1,2023-09-12 13:54:05,109.25151055292483,1.4734899490684716
7,T1,2023-09-12 13:54:05,121.81969729990541,1.7074407949948789
8,T1,2023-09-12 13:54:05,283.7791931034763,5.645693112752715
9,T1,2023-09-12 13:54:05,124.75685090304741,1.763890883047173
10,T1,2023-09-12 13:54:05,90.6971393410301,1.1520694664912514
11,T1,2023-09-12 13:54:05,142.3067463713642,2.1145268462886424
12,T1,2023-09-12 13:54:05,146.01669186417715,2.1914798697228877
13,T1,2023-09-12 13:54:05,159.8846991771514,2.487506429555206
14,T1,2023-09-12 13:54:05,180.43445468572878,2.949443208356789
15,T1,2023-09-12 13:54:05,184.51389302044365,3.044322813083285
16,T1,2023-09-12 13:54:05,141.98365077521618,2.107870800192349
17,T1,2023-09-12 13:54:05,51.541117014320385,0.5876157570399113
18,T1,2023-09-12 13:54:05,116.37919796201592,1.604635119908332
19,T1,2023-09-12 13:54:05,176.64438130947272,2.8622216674227183
20,T1,2023-09-12 13:54:05,153.73571748379518,2.3546420463704614
21,T1,2023-09-12 13:54:05,97.65617078655933,1.2691099649869615
22,T1,2023-09-12 13:54:05,99.8213744189695,1.3064029487130786
23,T1,2023-09-12 13:54:05,124.66514029849077,1.762118337534834
24,T1,2023-09-12 13:54:05,115.74018881396978,1.5927121028148945
25,T1,2023-09-12 13:54:05,149.82599836502789,2.271489214946487
26,T1,2023-09-12 13:54:05,85.01176463423418,1.0597614735643723
0,T1,2023-09-12 14:01:13,115.27786879261124,1.5841059866949836
1,T1,2023-09-12 14:01:13,134.44894522409552,1.9547575594437105
2,T1,2023-09-12 14:01:13,59.93799038904336,0.6928384857524141
3,T1,2023-09-12 14:01:13,129.35634790032236,1.8535999600330568
4,T1,2023-09-12 14:01:13,87.31385336954234,1.0967697045897602
5,T1,2023-09-12 14:01:13,107.77843702651126,1.4468995674321565
6,T1,2023-09-12 14:01:13,106.75781113449969,1.4285812314090545
7,T1,2023-09-12 14:01:13,114.14558630884676,1.5631001265354816
8,T1,2023-09-12 14:01:13,289.4181638529686,5.809070329636825
9,T1,2023-09-12 14:01:13,nan,1.0
10,T1,2023-09-12 14:01:13,96.22951634048012,1.2447622845875428
11,T1,2023-09-12 14:01:13,117.7989969200147,1.6312416561470369
12,T1,2023-09-12 14:01:13,147.05348312411712,2.213156958848847
13,T1,2023-09-12 14:01:13,149.62546596563377,2.267252376586827
14,T1,2023-09-12 14:01:13,190.91629236700774,3.1952903925730523
15,T1,2023-09-12 14:01:13,192.24668296681855,3.2269732989907034
16,T1,2023-09-12 14:01:13,136.71092704296666,2.0002956632373046
17,T1,2023-09-12 14:01:13,43.347582412668864,0.49674356124372077
18,T1,2023-09-12 14:01:13,123.67686466765106,1.7430578455512862
19,T1,2023-09-12 14:01:13,179.00744290062758,2.916497698648652
20,T1,2023-09-12 14:01:13,151.81015778453462,2.313558716975543
21,T1,2023-09-12 14:01:13,90.20332762825637,1.14393154974303
22,T1,2023-09-12 14:01:13,102.55333482525715,1.3540362273298672
23,T1,2023-09-12 14:01:13,114.87690504075067,1.5766557403412305
24,T1,2023-09-12 14:01:13,98.6856816743986,1.2867910416885269
25,T1,2023-09-12 14:01:13,182.61990160047668,3.0001442829578213
26,T1,2023-09-12 14:01:13,75.82700569052554,0.9173289165498184
0,T1,2023-09-12 14:08:24,111.92034545509473,1.5221163755244285
1,T1,2023-09-12 14:08:24,137.218849253179,2.01057190494475
2,T1,2023-09-12 14:08:24,60.245842522167585,0.6968913000106834
3,T1,2023-09-12 14:08:24,141.81655967648044,2.1044314692627806
4,T1,2023-09-12 14:08:24,85.07039395790089,1.0606976711502898
5,T1,2023-09-12 14:08:24,112.3149478414078,1.5293550281596862
6,T1,2023-09-12 14:08:24,103.47424221939353,1.3702364718327593
7,T1,2023-09-12 14:08:24,107.8854960873316,1.4488260687962708
8,T1,2023-09-12 14:08:24,213.39567606197764,3.7447170303340385
9,T1,2023-09-12 14:08:24,118.7137235360449,1.648466967152078
10,T1,2023-09-12 14:08:24,96.44173724111238,1.248372718144831
11,T1,2023-09-12 14:08:24,140.3456705351791,2.074240511495769
12,T1,2023-09-12 14:08:24,173.78601724108952,2.797039065283896
13,T1,2023-09-12 14:08:24,159.90282265572975,2.48790176116474
14,T1,2023-09-12 14:08:24,178.14332042391766,2.896609482541594
15,T1,2023-09-12 14:08:24,178.6998639485346,2.9094132582882968
16,T1,2023-09-12 14:08:24,132.8999912777622,1.9237883877544755
17,T1,2023-09-12 14:08:24,43.350137861507136,0.4967696586601577
18,T1,2023-09-12 14:08:24,120.48197204737694,1.6819496467398847
19,T1,2023-09-12 14:08:24,139.3662204848336,2.054221804537258
20,T1,2023-09-12 14:08:24,141.3904867152199,2.0956702919449675
21,T1,2023-09-12 14:08:24,103.06338190620559,1.3629998849986908
22,T1,2023-09-12 14:08:24,101.17857668639522,1.3299864535701416
23,T1,2023-09-12 14:08:24,113.30619191363084,1.5475938127460127
24,T1,2023-09-12 14:08:24,110.30243537025949,1.4925687852880853
25,T1,2023-09-12 14:08:24,169.9961501243821,2.711414458701485
26,T1,2023-09-12 14:08:24,79.5570429772661,0.9741402466203414
0,T1,2023-09-12 14:15:35,110.57473247761155,1.4975268385372462
1,T1,2023-09-12 14:15:35,138.92940842576945,2.0453159532556846
2,T1,2023-09-12 14:15:35,59.69017228498993,0.6895853857910261
3,T1,2023-09-12 14:15:35,136.8416829723332,2.002939332529063
4,T1,2023-09-12 14:15:35,68.18225506994399,0.8055900280198406
5,T1,2023-09-12 14:15:35,104.61535211212555,1.3904099635034892
6,T1,2023-09-12 14:15:35,99.62065760314518,1.3029286866924337
7,T1,2023-09-12 14:15:35,105.89400147947198,1.4131449970702723
8,T1,2023-09-12 14:15:35,221.80657555811464,3.95780415326126
9,T1,2023-09-12 14:15:35,93.34512852256748,1.1960898935434823
10,T1,2023-09-12 14:15:35,100.89896475935885,1.3251147825288716
11,T1,2023-09-12 14:15:35,140.84526670492218,2.084477865699901
12,T1,2023-09-12 14:15:35,153.6535667143464,2.352884162344168
13,T1,2023-09-12 14:15:35,160.20314137791385,2.494455849532349
14,T1,2023-09-12 14:15:35,182.3119006411883,2.9929809154348104
15,T1,2023-09-12 14:15:35,176.14279141823954,2.850746015272531
16,T1,2023-09-12 14:15:35,131.7390491643191,1.9006919561672413
17,T1,2023-09-12 14:15:35,37.58167795029222,0.44245801305620674
18,T1,2023-09-12 14:15:35,115.50324451668165,1.5882992556518292
19,T1,2023-09-12 14:15:35,134.32817783093012,1.9523367024330485
20,T1,2023-09-12 14:15:35,134.9439643685774,1.9646915948080914
21,T1,2023-09-12 14:15:35,99.93875530745521,1.3084363434108082
22,T1,2023-09-12 14:15:35,109.57341465299261,1.4793243225480777
23,T1,2023-09-12 14:15:35,117.05023122496414,1.6171903120017528
24,T1,2023-09-12 14:15:35,132.54263262322962,1.916668371485056
25,T1,2023-09-12 14:15:35,171.52988659193628,2.7459557758479356
26,T1,2023-09-12 14:15:35,80.70424741132219,0.9919010050447448
0,T1,2023-09-12 14:22:54,110.05726665904439,1.488109854465693
1,T1,2023-09-12 14:22:54,134.29427109385404,1.9516572115786606
2,T1,2023-09-12 14:22:54,58.89252640824032,0.679172067453595
3,T1,2023-09-12 14:22:54,142.8643434622954,2.126031121596773
4,T1,2023-09-12 14:22:54,72.65664503815219,0.8702017305727798
5,T1,2023-09-12 14:22:54,107.16793850170474,1.4359318908798668
6,T1,2023-09-12 14:22:54,99.65821358557459,1.3035784879016359
7,T1,2023-09-12 14:22:54,113.24085680545106,1.5463892269476145
8,T1,2023-09-12 14:22:54,259.2677985207635,4.954062322384913
9,T1,2023-09-12 14:22:54,80.01697249204145,0.9812447395363352
10,T1,2023-09-12 14:22:54,106.5412967485146,1.424706301419154
11,T1,2023-09-12 14:22:54,169.77946513677273,2.706546645733147
12,T1,2023-09-12 14:22:54,158.51370492812782,2.4576638001148345
13,T1,2023-09-12 14:22:54,147.91083536892606,2.2311385971248323
14,T1,2023-09-12 14:22:54,188.37309717319755,3.135023071964866
15,T1,2023-09-12 14:22:54,200.00901190673284,3.413946052534109
16,T1,2023-09-12 14:22:54,139.9908312498805,2.066980168789494
17,T1,2023-09-12 14:22:54,61.00966505364442,0.7070021033683708
18,T1,2023-09-12 14:22:54,108.39703466523498,1.458044118799597
19,T1,2023-09-12 14:22:54,155.64450459529266,2.3956150240594987
20,T1,2023-09-12 14:22:54,136.6983871354384,2.000042191675721
21,T1,2023-09-12 14:22:54,99.88188256489788,1.3074509852554541
22,T1,2023-09-12 14:22:54,102.26104584664351,1.3489094648321593
23,T1,2023-09-12 14:22:54,127.86062385106831,1.8242533480664975
24,T1,2023-09-12 14:22:54,111.8232692344569,1.5203375172255096
25,T1,2023-09-12 14:22:54,176.87875189480923,2.867589156067788
26,T1,2023-09-12 14:22:54,81.62307390659755,1.0062218300980992
0,T1,2023-09-12 14:30:36,103.41023488918718,1.369108154091975
1,T1,2023-09-12 14:30:36,138.32158071797986,2.0329460545203024
2,T1,2023-09-12 14:30:36,59.097986435345135,0.6818459414467561
3,T1,2023-09-12 14:30:36,135.7143186714689,1.980186387540254
4,T1,2023-09-12 14:30:36,76.39464162989134,0.9258806304661364
5,T1,2023-09-12 14:30:36,105.67663327011343,1.409270429216183
6,T1,2023-09-12 14:30:36,101.54385861499225,1.3363608602682584
7,T1,2023-09-12 14:30:36,91.40046868077619,1.163699053944726
8,T1,2023-09-12 14:30:36,265.4385642029132,5.125301259575849
9,T1,2023-09-12 14:30:36,85.42592750104792,1.066381976445554
10,T1,2023-09-12 14:30:36,104.62415333233152,1.3905659851276917
11,T1,2023-09-12 14:30:36,152.76788400061477,2.3339611095627997
12,T1,2023-09-12 14:30:36,162.3436261773886,2.541341860604643
13,T1,2023-09-12 14:30:36,147.1475800689417,2.215128013191705
14,T1,2023-09-12 14:30:36,189.70583724088016,3.166556709854742
15,T1,2023-09-12 14:30:36,188.38419100219255,3.1352851144924707
16,T1,2023-09-12 14:30:36,127.40389658231358,1.8153254696245709
17,T1,2023-09-12 14:30:36,61.06122497715929,0.7076874220008497
18,T1,2023-09-12 14:30:36,113.64727567045504,1.553887934678545
19,T1,2023-09-12 14:30:36,163.64235116837804,2.569936565101089
20,T1,2023-09-12 14:30:36,120.92561754265824,1.6903882925450362
21,T1,2023-09-12 14:30:36,97.05501913849541,1.2588286489862535
22,T1,2023-09-12 14:30:36,105.31834573456108,1.4028926043252943
23,T1,2023-09-12 14:30:36,124.11303210201294,1.751460892474039
24,T1,2023-09-12 14:30:36,132.66025404955698,1.919010829567973
25,T1,2023-09-12 14:30:36,177.87072835596723,2.8903453392922587
26,T1,2023-09-12 14:30:36,77.64555436862953,0.9448459658395891
0,T1,2023-09-12 14:38:04,100.0481978326116,1.3103332954758824
1,T1,2023-09-12 14:38:04,138.21235399106928,2.030725982361838
2,T1,2023-09-12 14:38:04,60.35366454077553,0.6983137939444091
3,T1,2023-09-12 14:38:04,143.29991532055914,2.1350329997706003
4,T1,2023-09-12 14:38:04,83.31265125183855,1.0327751866676327
5,T1,2023-09-12 14:38:04,105.37946671640795,1.4039798505550398
6,T1,2023-09-12 14:38:04,106.4874006520785,1.4237423354086425
7,T1,2023-09-12 14:38:04,105.06062366524108,1.3983115742685415
8,T1,2023-09-12 14:38:04,241.69248346888878,4.477252152465242
9,T1,2023-09-12 14:38:04,98.04396842917724,1.2757592033152123
10,T1,2023-09-12 14:38:04,107.93328055936043,1.4496862437375213
11,T1,2023-09-12 14:38:04,121.93462595345243,1.7096372507924493
12,T1,2023-09-12 14:38:04,148.62816632374907,2.2462224981120236
13,T1,2023-09-12 14:38:04,140.4790774587707,2.0769724544524104
14,T1,2023-09-12 14:38:04,177.19922840327933,2.8749342082930918
15,T1,2023-09-12 14:38:04,188.28910727618398,3.133039426156811
16,T1,2023-09-12 14:38:04,117.04952663398352,1.6171771103609376
17,T1,2023-09-12 14:38:04,72.04356958995602,0.8612150722679713
18,T1,2023-09-12 14:38:04,94.3430641333366,1.2128450550993306
19,T1,2023-09-12 14:38:04,143.65364146347486,2.142353190202523
20,T1,2023-09-12 14:38:04,101.33348229100122,1.3326882596180183
21,T1,2023-09-12 14:38:04,104.47716688165166,1.3879611702209511
22,T1,2023-09-12 14:38:04,110.78656285491019,1.5013880656654288
23,T1,2023-09-12 14:38:04,121.13800241011428,1.6944334700432184
