0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,sim_times,num_qubits_info,num_gates_info,num_params_info,circuit_depth_info,num_qubits_after_transpile,date,state_000,state_001,state_010,state_011,state_100,state_101,state_110,state_111
1.0,1.5707964,0.00010882651,3.885666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00010882651,3.885666e-05,0.00022252256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00010882651,3.885666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010882651,3.885666e-05,0.0091054095,3.0,0.0,0.00012194235,8.161974e-05,0.0091054095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00012194235,8.161974e-05,0.006900807,3.0,0.0,0.00012661071,0.00014142078,0.006900807,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00010882651,3.885666e-05,0.0208,5.0,0.0,0.00012194235,8.161974e-05,0.0203,5.0,0.0,0.00012661071,0.00014142078,0.0516,0.1454017162322998,3,7,0,4,3,2023-10-16 14:00:00,0.4748,0.0082,0.0067,0.0419,0.0094,0.0154,0.0176,0.426
1.0,1.5707964,0.00010882651,3.885666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00010882651,3.885666e-05,0.00022252256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00010882651,3.885666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010882651,3.885666e-05,0.0091054095,3.0,0.0,0.00012194235,8.161974e-05,0.0091054095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00012194235,8.161974e-05,0.006900807,3.0,0.0,0.00012661071,0.00014142078,0.006900807,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00010882651,3.885666e-05,0.0208,5.0,0.0,0.00012194235,8.161974e-05,0.0203,5.0,0.0,0.00012661071,0.00014142078,0.0516,0.21670055389404297,3,7,0,4,3,2023-10-17 14:00:00,0.4695,0.0103,0.0071,0.0422,0.0096,0.0147,0.0184,0.4282
1.0,1.5707964,7.708922e-05,3.1941097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.708922e-05,3.1941097e-05,0.00028376598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,7.708922e-05,3.1941097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.708922e-05,3.1941097e-05,0.0091054095,3.0,0.0,0.00014189244,0.000104244704,0.0091054095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00014189244,0.000104244704,0.006900807,3.0,0.0,0.00012661071,3.688321e-05,0.006900807,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,7.708922e-05,3.1941097e-05,0.0236,5.0,0.0,0.00014189244,0.000104244704,0.0362,5.0,0.0,0.00012661071,3.688321e-05,0.0413,0.12360215187072754,3,7,0,4,3,2023-10-18 14:00:00,0.4588,0.01,0.021,0.0376,0.0069,0.0173,0.019,0.4294
1.0,1.5707964,0.000111285444,3.2625467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.000111285444,3.2625467e-05,0.0002726676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.000111285444,3.2625467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.000111285444,3.2625467e-05,0.010101739,3.0,0.0,0.00013857537,0.0001081649,0.010101739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00013857537,0.0001081649,0.008676546,3.0,0.0,9.51757e-05,0.00012261786,0.008676546,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.000111285444,3.2625467e-05,0.0227,5.0,0.0,0.00013857537,0.0001081649,0.0206,5.0,0.0,9.51757e-05,0.00012261786,0.0442,0.22304606437683105,3,7,0,4,3,2023-10-19 14:00:00,0.4812,0.0106,0.0092,0.038,0.0083,0.0143,0.0187,0.4197
1.0,1.5707964,0.00012673652,3.3236585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00012673652,3.3236585e-05,0.00029485932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00012673652,3.3236585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00012673652,3.3236585e-05,0.009427306,3.0,0.0,0.00010751494,9.528423e-05,0.009427306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010751494,9.528423e-05,0.010021042,3.0,0.0,0.00010621904,0.00010531095,0.010021042,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00012673652,3.3236585e-05,0.0222,5.0,0.0,0.00010751494,9.528423e-05,0.0296,5.0,0.0,0.00010621904,0.00010531095,0.0682,0.229705810546875,3,7,0,4,3,2023-10-20 14:00:00,0.4578,0.0094,0.0122,0.0438,0.0219,0.0178,0.0191,0.418
1.0,1.5707964,0.00010008409,3.299479e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00010008409,3.299479e-05,0.00023350352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00010008409,3.299479e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010008409,3.299479e-05,0.009342497,3.0,0.0,0.000100834084,0.00010833268,0.009342497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.000100834084,0.00010833268,0.006869188,3.0,0.0,0.00012007902,0.000110090834,0.006869188,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00010008409,3.299479e-05,0.0224,5.0,0.0,0.000100834084,0.00010833268,0.0268,5.0,0.0,0.00012007902,0.000110090834,0.045,0.1270146369934082,3,7,0,4,3,2023-10-21 14:00:00,0.4799,0.0129,0.0072,0.0351,0.0068,0.0198,0.0163,0.422
1.0,1.5707964,0.00013431905,3.524337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00013431905,3.524337e-05,0.00026149905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00013431905,3.524337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00013431905,3.524337e-05,0.008614697,3.0,0.0,0.00010129958,9.926251e-05,0.008614697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00010129958,9.926251e-05,0.01874311,3.0,0.0,0.00010640363,0.00013986966,0.01874311,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00013431905,3.524337e-05,0.0206,5.0,0.0,0.00010129958,9.926251e-05,0.0273,5.0,0.0,0.00010640363,0.00013986966,0.0281,0.21334218978881836,3,7,0,4,3,2023-10-22 14:00:00,0.477,0.0102,0.0115,0.025,0.0088,0.0195,0.0168,0.4312
1.0,1.5707964,0.00016889794,3.3713284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00016889794,3.3713284e-05,0.00026737055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00016889794,3.3713284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00016889794,3.3713284e-05,0.010249508,3.0,0.0,0.00011538501,8.056456e-05,0.010249508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00011538501,8.056456e-05,0.0086401785,3.0,0.0,0.00011544944,0.00011923981,0.0086401785,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00016889794,3.3713284e-05,0.0213,5.0,0.0,0.00011538501,8.056456e-05,0.0269,5.0,0.0,0.00011544944,0.00011923981,0.0309,0.13690471649169922,3,7,0,4,3,2023-10-23 14:00:00,0.4767,0.0102,0.0078,0.0235,0.0086,0.0214,0.0152,0.4366
1.0,1.5707964,0.00015423728,3.418278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.00015423728,3.418278e-05,0.00024954608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.00015423728,3.418278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.00015423728,3.418278e-05,0.009759918,3.0,0.0,9.86712e-05,7.7223194e-05,0.009759918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.86712e-05,7.7223194e-05,0.010534755,3.0,0.0,6.760175e-05,9.7042466e-05,0.010534755,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00015423728,3.418278e-05,0.0218,5.0,0.0,9.86712e-05,7.7223194e-05,0.0292,5.0,0.0,6.760175e-05,9.7042466e-05,0.0213,0.20794034004211426,3,7,0,4,3,2023-10-24 14:00:00,0.4755,0.0089,0.0104,0.0182,0.0045,0.0199,0.0172,0.4454
1.0,1.5707964,0.000114986375,2.8494525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.000114986375,2.8494525e-05,0.00029316678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5707964,0.000114986375,2.8494525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.000114986375,2.8494525e-05,0.009438794,3.0,0.0,9.8096716e-05,6.565019e-05,0.009438794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.8096716e-05,6.565019e-05,0.00670824,3.0,0.0,8.966912e-05,0.00010369081,0.00670824,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.000114986375,2.8494525e-05,0.0235,5.0,0.0,9.8096716e-05,6.565019e-05,0.0271,5.0,0.0,8.966912e-05,0.00010369081,0.0338,0.21128463745117188,3,7,0,4,3,2023-10-25 14:00:00,0.4842,0.0097,0.0082,0.0261,0.0078,0.0198,0.0158,0.4284
